,tweet_id,date,time,name,stage,rating_numerator,rating_denominator
1549,689255633275777024,2016-01-19 00:00:00,2017-12-03 01:18:00,Ferg,None ,10.0,10.0
1550,689154315265683456,2016-01-18 00:00:00,2017-12-03 18:36:00,None,None ,9.0,10.0
1551,689143371370250240,2016-01-18 00:00:00,2017-12-03 17:52:00,Trip,pupper,10.0,10.0
1552,688916208532455424,2016-01-18 00:00:00,2017-12-03 02:49:00,None,pupper,11.0,10.0
1553,688908934925697024,2016-01-18 00:00:00,2017-12-03 02:21:00,Clarence,None ,8.0,10.0
1554,688898160958271489,2016-01-18 00:00:00,2017-12-03 01:38:00,None,None ,10.0,10.0
1555,688894073864884227,2016-01-18 00:00:00,2017-12-03 01:22:00,Hamrick,pupper,7.0,10.0
1556,688828561667567616,2016-01-17 00:00:00,2017-12-03 21:01:00,Brad,None ,9.0,10.0
1557,688804835492233216,2016-01-17 00:00:00,2017-12-03 19:27:00,None,None ,12.0,10.0
1558,688789766343622656,2016-01-17 00:00:00,2017-12-03 18:27:00,Pubert,None ,8.0,10.0
1559,688547210804498433,2016-01-17 00:00:00,2017-12-03 02:23:00,Frönq,None ,9.0,10.0
1560,688519176466644993,2016-01-17 00:00:00,2017-12-03 00:32:00,None,pupper,12.0,10.0
1561,688385280030670848,2016-01-16 00:00:00,2017-12-03 15:40:00,Louis,None ,12.0,10.0
1562,688211956440801280,2016-01-16 00:00:00,2017-12-03 04:11:00,Derby,None ,13.0,10.0
1563,688179443353796608,2016-01-16 00:00:00,2017-12-03 02:02:00,Lizzie,pupper,10.0,10.0
1564,688116655151435777,2016-01-15 00:00:00,2017-12-03 21:52:00,None,None ,10.0,10.0
1565,688064179421470721,2016-01-15 00:00:00,2017-12-03 18:24:00,Kilo,None ,11.0,10.0
1566,687841446767013888,2016-01-15 00:00:00,2017-12-03 03:39:00,None,None ,13.0,10.0
1567,687826841265172480,2016-01-15 00:00:00,2017-12-03 02:41:00,Louis,None ,12.0,10.0
1568,687818504314159109,2016-01-15 00:00:00,2017-12-03 02:08:00,None,pupper,12.0,10.0
1569,687807801670897665,2016-01-15 00:00:00,2017-12-03 01:25:00,Trooper,None ,11.0,10.0
1570,687732144991551489,2016-01-14 00:00:00,2017-12-03 20:24:00,Ember,None ,11.0,10.0
1571,687704180304273409,2016-01-14 00:00:00,2017-12-03 18:33:00,Blakely,pupper,9.0,10.0
1572,687664829264453632,2016-01-14 00:00:00,2017-12-03 15:57:00,Opal,None ,11.0,10.0
1573,687494652870668288,2016-01-14 00:00:00,2017-12-03 04:41:00,Marq,None ,7.0,10.0
1574,687480748861947905,2016-01-14 00:00:00,2017-12-03 03:45:00,None,None ,12.0,10.0
1575,687476254459715584,2016-01-14 00:00:00,2017-12-03 03:28:00,Curtis,pupper,11.0,10.0
1576,687460506001633280,2016-01-14 00:00:00,2017-12-03 02:25:00,Kramer,None ,10.0,10.0
1577,687399393394311168,2016-01-13 00:00:00,2017-12-03 22:22:00,Barry,None ,10.0,10.0
1578,687317306314240000,2016-01-13 00:00:00,2017-12-03 16:56:00,Tyrone,None ,11.0,10.0
1579,687312378585812992,2016-01-13 00:00:00,2017-12-03 16:36:00,None,pupper,7.0,10.0
1580,687127927494963200,2016-01-13 00:00:00,2017-12-03 04:23:00,Gordon,None ,9.0,10.0
1581,687124485711986689,2016-01-13 00:00:00,2017-12-03 04:10:00,Samson,None ,11.0,10.0
1582,687109925361856513,2016-01-13 00:00:00,2017-12-03 03:12:00,Baxter,None ,11.0,10.0
1583,687102708889812993,2016-01-13 00:00:00,2017-12-03 02:43:00,None,None ,5.0,10.0
1584,687096057537363968,2016-01-13 00:00:00,2017-12-03 02:17:00,None,pupper,11.0,10.0
1585,686947101016735744,2016-01-12 00:00:00,2017-12-03 16:25:00,Jackson,None ,11.0,10.0
1586,686760001961103360,2016-01-12 00:00:00,2017-12-03 04:01:00,None,pupper,12.0,10.0
1587,686749460672679938,2016-01-12 00:00:00,2017-12-03 03:20:00,None,None ,8.0,10.0
1588,686730991906516992,2016-01-12 00:00:00,2017-12-03 02:06:00,None,None ,12.0,10.0
1589,686683045143953408,2016-01-11 00:00:00,2017-12-03 22:56:00,Mona,pupper,11.0,10.0
1590,686618349602762752,2016-01-11 00:00:00,2017-12-03 18:39:00,Olivia,pupper,11.0,10.0
1591,686606069955735556,2016-01-11 00:00:00,2017-12-03 17:50:00,Horace,None ,10.0,10.0
1592,686394059078897668,2016-01-11 00:00:00,2017-12-03 03:47:00,None,None ,12.0,10.0
1593,686386521809772549,2016-01-11 00:00:00,2017-12-03 03:17:00,Crimson,None ,11.0,10.0
1594,686377065986265092,2016-01-11 00:00:00,2017-12-03 02:40:00,Birf,pupper,10.0,10.0
1595,686358356425093120,2016-01-11 00:00:00,2017-12-03 01:25:00,None,None ,10.0,10.0
1596,686286779679375361,2016-01-10 00:00:00,2017-12-03 20:41:00,None,None ,12.0,10.0
1597,686050296934563840,2016-01-10 00:00:00,2017-12-03 05:01:00,Flávio,None ,11.0,10.0
1598,686035780142297088,2016-01-10 00:00:00,2017-12-03 04:04:00,None,None ,4.0,20.0
1599,686034024800862208,2016-01-10 00:00:00,2017-12-03 03:57:00,None,None ,12.0,10.0
1600,686007916130873345,2016-01-10 00:00:00,2017-12-03 02:13:00,None,pupper,11.0,10.0
1601,686003207160610816,2016-01-10 00:00:00,2017-12-03 01:54:00,Hammond,None ,3.0,10.0
1602,685973236358713344,2016-01-09 00:00:00,2017-12-03 23:55:00,Lorelei,None ,11.0,10.0
1603,685943807276412928,2016-01-09 00:00:00,2017-12-03 21:58:00,None,pupper,8.0,10.0
1604,685906723014619143,2016-01-09 00:00:00,2017-12-03 19:31:00,Olive,None ,9.0,10.0
1605,685681090388975616,2016-01-09 00:00:00,2017-12-03 04:34:00,None,None ,14.0,10.0
1606,685667379192414208,2016-01-09 00:00:00,2017-12-03 03:40:00,Marty,pupper,9.0,10.0
1607,685663452032069632,2016-01-09 00:00:00,2017-12-03 03:24:00,Brooks,None ,12.0,10.0
1608,685641971164143616,2016-01-09 00:00:00,2017-12-03 01:59:00,Otis,pupper,7.0,10.0
1609,685547936038666240,2016-01-08 00:00:00,2017-12-03 19:45:00,None,pupper,14.0,10.0
1610,685532292383666176,2016-01-08 00:00:00,2017-12-03 18:43:00,None,None ,9.0,10.0
1611,685325112850124800,2016-01-08 00:00:00,2017-12-03 05:00:00,None,None ,10.0,10.0
1612,685321586178670592,2016-01-08 00:00:00,2017-12-03 04:46:00,Rocky,None ,10.0,10.0
1613,685315239903100929,2016-01-08 00:00:00,2017-12-03 04:21:00,None,None ,11.0,10.0
1614,685307451701334016,2016-01-08 00:00:00,2017-12-03 03:50:00,Petrick,floofer,11.0,10.0
1615,685268753634967552,2016-01-08 00:00:00,2017-12-03 01:16:00,Hubertson,pupper,10.0,10.0
1616,685198997565345792,2016-01-07 00:00:00,2017-12-03 20:39:00,Alfie,None ,11.0,10.0
1617,685169283572338688,2016-01-07 00:00:00,2017-12-03 18:41:00,Gerbald,pupper,11.0,10.0
1618,684969860808454144,2016-01-07 00:00:00,2017-12-03 05:28:00,None,None ,5.0,10.0
1619,684959798585110529,2016-01-07 00:00:00,2017-12-03 04:48:00,Jerry,None ,5.0,10.0
1620,684940049151070208,2016-01-07 00:00:00,2017-12-03 03:30:00,Oreo,None ,12.0,10.0
1621,684926975086034944,2016-01-07 00:00:00,2017-12-03 02:38:00,Bruiser,None ,11.0,10.0
1622,684914660081053696,2016-01-07 00:00:00,2017-12-03 01:49:00,None,None ,12.0,10.0
1623,684902183876321280,2016-01-07 00:00:00,2017-12-03 00:59:00,Perry,None ,11.0,10.0
1624,684880619965411328,2016-01-06 00:00:00,2017-12-03 23:33:00,None,pupper,5.0,10.0
1625,684830982659280897,2016-01-06 00:00:00,2017-12-03 20:16:00,None,pupper,13.0,10.0
1626,684800227459624960,2016-01-06 00:00:00,2017-12-03 18:14:00,Theodore,None ,11.0,10.0
1627,684594889858887680,2016-01-06 00:00:00,2017-12-03 04:38:00,None,None ,10.0,10.0
1628,684588130326986752,2016-01-06 00:00:00,2017-12-03 04:11:00,None,pupper,12.0,10.0
1629,684567543613382656,2016-01-06 00:00:00,2017-12-03 02:49:00,Bobby,None ,4.0,10.0
1630,684538444857667585,2016-01-06 00:00:00,2017-12-03 00:54:00,None,None ,12.0,10.0
1631,684481074559381504,2016-01-05 00:00:00,2017-12-03 21:06:00,Pippa,None ,10.0,10.0
1632,684460069371654144,2016-01-05 00:00:00,2017-12-03 19:42:00,Jeph,None ,10.0,10.0
1633,684241637099323392,2016-01-05 00:00:00,2017-12-03 05:14:00,Obi,None ,12.0,10.0
1634,684225744407494656,2016-01-05 00:00:00,2017-12-03 04:11:00,None,None ,143.0,130.0
1635,684222868335505415,2016-01-05 00:00:00,2017-12-03 04:00:00,None,None ,121.0,110.0
1636,684200372118904832,2016-01-05 00:00:00,2017-12-03 02:30:00,None,None ,6.0,10.0
1637,684195085588783105,2016-01-05 00:00:00,2017-12-03 02:09:00,Tino,None ,9.0,10.0
1638,684188786104872960,2016-01-05 00:00:00,2017-12-03 01:44:00,None,None ,10.0,10.0
1639,684177701129875456,2016-01-05 00:00:00,2017-12-03 01:00:00,Kulet,None ,10.0,10.0
1640,684147889187209216,2016-01-04 00:00:00,2017-12-03 23:02:00,Sweets,pupper,12.0,10.0
1641,684122891630342144,2016-01-04 00:00:00,2017-12-03 21:23:00,None,None ,11.0,10.0
1642,684097758874210310,2016-01-04 00:00:00,2017-12-03 19:43:00,Lupe,None ,10.0,10.0
1643,683857920510050305,2016-01-04 00:00:00,2017-12-03 03:50:00,Sadie,None ,10.0,10.0
1644,683852578183077888,2016-01-04 00:00:00,2017-12-03 03:28:00,Tiger,None ,10.0,10.0
1645,683849932751646720,2016-01-04 00:00:00,2017-12-03 03:18:00,Jiminy,None ,5.0,10.0
1646,683834909291606017,2016-01-04 00:00:00,2017-12-03 02:18:00,None,pupper,9.0,10.0
1647,683828599284170753,2016-01-04 00:00:00,2017-12-03 01:53:00,None,pupper,12.0,10.0
1648,683773439333797890,2016-01-03 00:00:00,2017-12-03 22:14:00,Buddy,None ,9.0,10.0
1649,683742671509258241,2016-01-03 00:00:00,2017-12-03 20:12:00,Sebastian,None ,11.0,10.0
1650,683515932363329536,2016-01-03 00:00:00,2017-12-03 05:11:00,None,None ,11.0,10.0
1651,683498322573824003,2016-01-03 00:00:00,2017-12-03 04:01:00,Griffin,None ,11.0,10.0
1652,683481228088049664,2016-01-03 00:00:00,2017-12-03 02:53:00,Banjo,pupper,11.0,10.0
1653,683462770029932544,2016-01-03 00:00:00,2017-12-03 01:39:00,None,pupper,8.0,10.0
1654,683449695444799489,2016-01-03 00:00:00,2017-12-03 00:47:00,None,None ,10.0,10.0
1655,683391852557561860,2016-01-02 00:00:00,2017-12-03 20:58:00,Jack,None ,11.0,10.0
1656,683357973142474752,2016-01-02 00:00:00,2017-12-03 18:43:00,None,None ,10.0,10.0
1657,683142553609318400,2016-01-02 00:00:00,2017-12-03 04:27:00,Brandy,pupper,9.0,10.0
1658,683111407806746624,2016-01-02 00:00:00,2017-12-03 02:23:00,Larry,pupper,10.0,10.0
1659,683098815881154561,2016-01-02 00:00:00,2017-12-03 01:33:00,None,None ,12.0,10.0
1660,683078886620553216,2016-01-02 00:00:00,2017-12-03 00:14:00,None,pupper,9.0,10.0
1661,683030066213818368,2016-01-01 00:00:00,2017-12-03 21:00:00,Lulu,None ,10.0,10.0
1662,682962037429899265,2016-01-01 00:00:00,2017-12-03 16:30:00,Darrel,None ,7.0,11.0
1663,682808988178739200,2016-01-01 00:00:00,2017-12-03 06:22:00,None,None ,20.0,16.0
1664,682788441537560576,2016-01-01 00:00:00,2017-12-03 05:00:00,None,pupper,12.0,10.0
1665,682750546109968385,2016-01-01 00:00:00,2017-12-03 02:29:00,Taco,None ,9.0,10.0
1666,682697186228989953,2015-12-31 00:00:00,2017-12-03 22:57:00,None,None ,12.0,10.0
1667,682662431982772225,2015-12-31 00:00:00,2017-12-03 20:39:00,Joey,None ,11.0,10.0
1668,682638830361513985,2015-12-31 00:00:00,2017-12-03 19:05:00,None,None ,12.0,10.0
1669,682429480204398592,2015-12-31 00:00:00,2017-12-03 05:14:00,None,None ,8.0,10.0
1670,682406705142087680,2015-12-31 00:00:00,2017-12-03 03:43:00,Patrick,pupper,7.0,10.0
1671,682393905736888321,2015-12-31 00:00:00,2017-12-03 02:52:00,Kreg,None ,11.0,10.0
1672,682389078323662849,2015-12-31 00:00:00,2017-12-03 02:33:00,Brody,None ,9.0,10.0
1673,682303737705140231,2015-12-30 00:00:00,2017-12-03 20:54:00,Todo,None ,9.0,10.0
1674,682259524040966145,2015-12-30 00:00:00,2017-12-03 17:58:00,Jax,None ,9.0,10.0
1675,682242692827447297,2015-12-30 00:00:00,2017-12-03 16:51:00,Samson,None ,11.0,10.0
1676,682088079302213632,2015-12-30 00:00:00,2017-12-03 06:37:00,None,None ,12.0,10.0
1677,682059653698686977,2015-12-30 00:00:00,2017-12-03 04:44:00,Tess,None ,11.0,10.0
1678,682047327939461121,2015-12-30 00:00:00,2017-12-03 03:55:00,None,None ,10.0,10.0
1679,682032003584274432,2015-12-30 00:00:00,2017-12-03 02:54:00,Ulysses,None ,11.0,10.0
1680,682003177596559360,2015-12-30 00:00:00,2017-12-03 01:00:00,None,None ,5.0,10.0
1681,681981167097122816,2015-12-29 00:00:00,2017-12-03 23:32:00,Jimothy,None ,12.0,10.0
1682,681891461017812993,2015-12-29 00:00:00,2017-12-03 17:36:00,Charlie,pupper,10.0,10.0
1683,681694085539872773,2015-12-29 00:00:00,2017-12-03 04:31:00,Bo,pupper,11.0,10.0
1684,681679526984871937,2015-12-29 00:00:00,2017-12-03 03:33:00,None,pupper,7.0,10.0
1685,681654059175129088,2015-12-29 00:00:00,2017-12-03 01:52:00,Toffee,pupper,12.0,10.0
1686,681610798867845120,2015-12-28 00:00:00,2017-12-03 23:00:00,None,None ,12.0,10.0
1687,681579835668455424,2015-12-28 00:00:00,2017-12-03 20:57:00,Apollo,None ,8.0,10.0
1688,681523177663676416,2015-12-28 00:00:00,2017-12-03 17:12:00,Carly,None ,12.0,10.0
1689,681340665377193984,2015-12-28 00:00:00,2017-12-03 05:07:00,None,None ,5.0,10.0
1690,681339448655802368,2015-12-28 00:00:00,2017-12-03 05:02:00,Asher,None ,9.0,10.0
1691,681320187870711809,2015-12-28 00:00:00,2017-12-03 03:46:00,Glacier,None ,11.0,10.0
1692,681302363064414209,2015-12-28 00:00:00,2017-12-03 02:35:00,Chuck,None ,3.0,10.0
1693,681297372102656000,2015-12-28 00:00:00,2017-12-03 02:15:00,None,None ,12.0,10.0
1694,681281657291280384,2015-12-28 00:00:00,2017-12-03 01:12:00,Sarge,None ,11.0,10.0
1695,681261549936340994,2015-12-27 00:00:00,2017-12-03 23:53:00,Panda,None ,9.0,10.0
1696,681242418453299201,2015-12-27 00:00:00,2017-12-03 22:37:00,Champ,None ,10.0,10.0
1697,681231109724700672,2015-12-27 00:00:00,2017-12-03 21:52:00,None,pupper,11.0,10.0
1698,681193455364796417,2015-12-27 00:00:00,2017-12-03 19:22:00,Aspen,None ,11.0,10.0
1699,680970795137544192,2015-12-27 00:00:00,2017-12-03 04:37:00,None,None ,9.0,10.0
1700,680959110691590145,2015-12-27 00:00:00,2017-12-03 03:51:00,Ozzie,None ,9.0,10.0
1701,680940246314430465,2015-12-27 00:00:00,2017-12-03 02:36:00,Alice,None ,4.0,10.0
1702,680934982542561280,2015-12-27 00:00:00,2017-12-03 02:15:00,Sadie,None ,10.0,10.0
1703,680913438424612864,2015-12-27 00:00:00,2017-12-03 00:49:00,Griswold,None ,11.0,10.0
1704,680889648562991104,2015-12-26 00:00:00,2017-12-03 23:15:00,Cheesy,None ,9.0,10.0
1705,680836378243002368,2015-12-26 00:00:00,2017-12-03 19:43:00,Ellie,pupper,12.0,10.0
1706,680805554198020098,2015-12-26 00:00:00,2017-12-03 17:41:00,None,None ,9.0,10.0
1707,680801747103793152,2015-12-26 00:00:00,2017-12-03 17:25:00,None,None ,10.0,10.0
1708,680798457301471234,2015-12-26 00:00:00,2017-12-03 17:12:00,Moofasa,None ,6.0,10.0
1709,680609293079592961,2015-12-26 00:00:00,2017-12-03 04:41:00,Brody,None ,9.0,10.0
1710,680583894916304897,2015-12-26 00:00:00,2017-12-03 03:00:00,Penny,None ,8.0,10.0
1711,680497766108381184,2015-12-25 00:00:00,2017-12-03 21:18:00,Percy,None ,12.0,10.0
1712,680494726643068929,2015-12-25 00:00:00,2017-12-03 21:06:00,None,None ,26.0,10.0
1713,680473011644985345,2015-12-25 00:00:00,2017-12-03 19:39:00,Hector,pupper,10.0,10.0
1714,680440374763077632,2015-12-25 00:00:00,2017-12-03 17:30:00,None,None ,11.0,10.0
1715,680221482581123072,2015-12-25 00:00:00,2017-12-03 03:00:00,CeCe,None ,10.0,10.0
1716,680206703334408192,2015-12-25 00:00:00,2017-12-03 02:01:00,Toby,None ,12.0,10.0
1717,680191257256136705,2015-12-25 00:00:00,2017-12-03 01:00:00,None,pupper,11.0,10.0
1718,680176173301628928,2015-12-25 00:00:00,2017-12-03 00:00:00,None,pupper,10.0,10.0
1719,680161097740095489,2015-12-24 00:00:00,2017-12-03 23:00:00,Goliath,None ,12.0,10.0
1720,680145970311643136,2015-12-24 00:00:00,2017-12-03 22:00:00,Kawhi,pupper,10.0,10.0
1721,680130881361686529,2015-12-24 00:00:00,2017-12-03 21:00:00,Reggie,None ,10.0,10.0
1722,680115823365742593,2015-12-24 00:00:00,2017-12-03 20:00:00,Ozzy,None ,9.0,10.0
1723,680100725817409536,2015-12-24 00:00:00,2017-12-03 19:00:00,None,pupper,11.0,10.0
1724,680085611152338944,2015-12-24 00:00:00,2017-12-03 18:00:00,None,None ,12.0,10.0
1725,680070545539371008,2015-12-24 00:00:00,2017-12-03 17:00:00,Emmie,None ,9.0,10.0
1726,680055455951884288,2015-12-24 00:00:00,2017-12-03 16:00:00,Sammy,None ,10.0,10.0
1727,679877062409191424,2015-12-24 00:00:00,2017-12-03 04:11:00,Penelope,None ,5.0,10.0
1728,679872969355714560,2015-12-24 00:00:00,2017-12-03 03:55:00,Rocco,None ,10.0,10.0
1729,679862121895714818,2015-12-24 00:00:00,2017-12-03 03:12:00,None,None ,11.0,10.0
1730,679854723806179328,2015-12-24 00:00:00,2017-12-03 02:42:00,Bruce,None ,7.0,10.0
1731,679844490799091713,2015-12-24 00:00:00,2017-12-03 02:02:00,Willie,None ,10.0,10.0
1732,679828447187857408,2015-12-24 00:00:00,2017-12-03 00:58:00,None,pupper,13.0,10.0
1733,679777920601223168,2015-12-23 00:00:00,2017-12-03 21:37:00,Rinna,pupper,10.0,10.0
1734,679736210798047232,2015-12-23 00:00:00,2017-12-03 18:51:00,None,None ,9.0,10.0
1735,679729593985699840,2015-12-23 00:00:00,2017-12-03 18:25:00,Hunter,None ,8.0,10.0
1736,679722016581222400,2015-12-23 00:00:00,2017-12-03 17:55:00,Mike,None ,8.0,10.0
1737,679530280114372609,2015-12-23 00:00:00,2017-12-03 05:13:00,None,None ,7.0,10.0
1738,679527802031484928,2015-12-23 00:00:00,2017-12-03 05:03:00,None,pupper,11.0,10.0
1739,679511351870550016,2015-12-23 00:00:00,2017-12-03 03:58:00,William,None ,7.0,10.0
1740,679503373272485890,2015-12-23 00:00:00,2017-12-03 03:26:00,Dwight,pupper,8.0,10.0
1741,679475951516934144,2015-12-23 00:00:00,2017-12-03 01:37:00,Evy,None ,9.0,10.0
1742,679462823135686656,2015-12-23 00:00:00,2017-12-03 00:45:00,Hurley,None ,11.0,10.0
1743,679405845277462528,2015-12-22 00:00:00,2017-12-03 20:59:00,None,None ,10.0,10.0
1744,679158373988876288,2015-12-22 00:00:00,2017-12-03 04:35:00,Rubio,None ,11.0,10.0
1745,679148763231985668,2015-12-22 00:00:00,2017-12-03 03:57:00,None,None ,8.0,10.0
1746,679132435750195208,2015-12-22 00:00:00,2017-12-03 02:52:00,Louis,None ,10.0,10.0
1747,679111216690831360,2015-12-22 00:00:00,2017-12-03 01:28:00,officially,None ,12.0,10.0
1748,679062614270468097,2015-12-21 00:00:00,2017-12-03 22:15:00,Chompsky,None ,11.0,10.0
1749,679047485189439488,2015-12-21 00:00:00,2017-12-03 21:15:00,None,None ,9.0,10.0
1750,679001094530465792,2015-12-21 00:00:00,2017-12-03 18:10:00,Rascal,None ,11.0,10.0
1751,678991772295516161,2015-12-21 00:00:00,2017-12-03 17:33:00,None,None ,12.0,10.0
1752,678969228704284672,2015-12-21 00:00:00,2017-12-03 16:04:00,Lola,None ,11.0,10.0
1753,678800283649069056,2015-12-21 00:00:00,2017-12-03 04:52:00,None,pupper,12.0,10.0
1754,678798276842360832,2015-12-21 00:00:00,2017-12-03 04:44:00,Linda,None ,7.0,10.0
1755,678774928607469569,2015-12-21 00:00:00,2017-12-03 03:12:00,Tug,None ,11.0,10.0
1756,678767140346941444,2015-12-21 00:00:00,2017-12-03 02:41:00,Mia,None ,8.0,10.0
1757,678764513869611008,2015-12-21 00:00:00,2017-12-03 02:30:00,Wilson,None ,10.0,10.0
1758,678755239630127104,2015-12-21 00:00:00,2017-12-03 01:53:00,Dash,None ,10.0,10.0
1759,678740035362037760,2015-12-21 00:00:00,2017-12-03 00:53:00,Tango,None ,6.0,10.0
1760,678708137298427904,2015-12-20 00:00:00,2017-12-03 22:46:00,None,pupper,10.0,10.0
1761,678675843183484930,2015-12-20 00:00:00,2017-12-03 20:38:00,None,None ,2.0,10.0
1762,678643457146150913,2015-12-20 00:00:00,2017-12-03 18:29:00,Grizz,None ,10.0,10.0
1763,678446151570427904,2015-12-20 00:00:00,2017-12-03 05:25:00,None,None ,10.0,10.0
1764,678424312106393600,2015-12-20 00:00:00,2017-12-03 03:58:00,Crystal,None ,2.0,10.0
1765,678410210315247616,2015-12-20 00:00:00,2017-12-03 03:02:00,Jerome,None ,10.0,10.0
1766,678399652199309312,2015-12-20 00:00:00,2017-12-03 02:20:00,None,None ,12.0,10.0
1767,678396796259975168,2015-12-20 00:00:00,2017-12-03 02:09:00,None,None ,12.0,10.0
1768,678389028614488064,2015-12-20 00:00:00,2017-12-03 01:38:00,Bella,pupper,11.0,10.0
1769,678380236862578688,2015-12-20 00:00:00,2017-12-03 01:03:00,Crumpet,None ,10.0,10.0
1770,678341075375947776,2015-12-19 00:00:00,2017-12-03 22:28:00,None,pupper,12.0,10.0
1771,678334497360859136,2015-12-19 00:00:00,2017-12-03 22:02:00,Rosie,None ,10.0,10.0
1772,678278586130948096,2015-12-19 00:00:00,2017-12-03 18:19:00,None,pupper,10.0,10.0
1773,678255464182861824,2015-12-19 00:00:00,2017-12-03 16:47:00,Jessifer,None ,9.0,10.0
1774,678023323247357953,2015-12-19 00:00:00,2017-12-03 01:25:00,None,None ,13.0,10.0
1775,678021115718029313,2015-12-19 00:00:00,2017-12-03 01:16:00,Reese,None ,12.0,10.0
1776,677961670166224897,2015-12-18 00:00:00,2017-12-03 21:20:00,Izzy,None ,11.0,10.0
1777,677918531514703872,2015-12-18 00:00:00,2017-12-03 18:29:00,None,None ,10.0,10.0
1778,677895101218201600,2015-12-18 00:00:00,2017-12-03 16:56:00,None,None ,9.0,10.0
1779,677716515794329600,2015-12-18 00:00:00,2017-12-03 05:06:00,None,None ,144.0,120.0
1780,677700003327029250,2015-12-18 00:00:00,2017-12-03 04:00:00,Ralph,None ,10.0,10.0
1781,677698403548192770,2015-12-18 00:00:00,2017-12-03 03:54:00,Sadie,None ,9.0,10.0
1782,677687604918272002,2015-12-18 00:00:00,2017-12-03 03:11:00,None,None ,11.0,10.0
1783,677673981332312066,2015-12-18 00:00:00,2017-12-03 02:17:00,None,None ,9.0,10.0
1784,677662372920729601,2015-12-18 00:00:00,2017-12-03 01:31:00,None,None ,12.0,10.0
1785,677644091929329666,2015-12-18 00:00:00,2017-12-03 00:18:00,None,None ,11.0,10.0
1786,677573743309385728,2015-12-17 00:00:00,2017-12-03 19:39:00,Sandy,None ,10.0,10.0
1787,677565715327688705,2015-12-17 00:00:00,2017-12-03 19:07:00,None,None ,6.0,10.0
1788,677557565589463040,2015-12-17 00:00:00,2017-12-03 18:34:00,None,pupper,10.0,10.0
1789,677547928504967168,2015-12-17 00:00:00,2017-12-03 17:56:00,None,None ,12.0,10.0
1790,677530072887205888,2015-12-17 00:00:00,2017-12-03 16:45:00,Axel,None ,9.0,10.0
1791,677335745548390400,2015-12-17 00:00:00,2017-12-03 03:53:00,None,None ,12.0,10.0
1792,677334615166730240,2015-12-17 00:00:00,2017-12-03 03:48:00,None,None ,9.0,10.0
1793,677331501395156992,2015-12-17 00:00:00,2017-12-03 03:36:00,Humphrey,None ,9.0,10.0
1794,677328882937298944,2015-12-17 00:00:00,2017-12-03 03:26:00,Derek,None ,10.0,10.0
1795,677314812125323265,2015-12-17 00:00:00,2017-12-03 02:30:00,Tassy,None ,10.0,10.0
1796,677301033169788928,2015-12-17 00:00:00,2017-12-03 01:35:00,Juckson,None ,5.0,10.0
1797,677269281705472000,2015-12-16 00:00:00,2017-12-03 23:29:00,None,pupper,10.0,10.0
1798,677228873407442944,2015-12-16 00:00:00,2017-12-03 20:48:00,Chuq,None ,11.0,10.0
1799,677187300187611136,2015-12-16 00:00:00,2017-12-03 18:03:00,None,None ,9.0,10.0
